url,title,text
https://www.pravda.com.ua/news/2008/11/4/3602855/,У Криму відзначать День російської єдності,"4 листопада – в День російської народної єдності – в Сімферополі ряд громадсько-політичних сил проведе ""Російський марш"".Про це УНІАН повідомили в прес-службі Російської громади Криму.Як зазначили в організації, історія Дня російської народної єдності сягає корінням 4 листопада 1612 року. ""Саме цього дня, після довгих років Смути, воїни російського ополчення на чолі з Кузьмою Мініним і Дмитром Пожарським звільнили Москву від польських загарбників. На Соборі, за промислом Божім, всенародним голосуванням російським царем було обрано Михайла Романова"", - говориться в повідомленні. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""Ця святкова дата відзначалася до 1917 року. Кілька років тому, завдяки клопотанню Російської православної церкви, свято як державне було відновлене на території Російської Федерації"", - додається у ньому.Активісти Російської громади Криму і Кримської організації партії ""Російський блок"" проведуть молебень в храмі Петра і Павла, після чого пройдуть Сімферополем маршем до заставного каменя пам`ятника Катерині II, поряд з ним буде організовано мітинг, приурочений до Дня народної єдності й присвячений захисту прав російського населення Криму. ""Після завершення мітингу буде проведено імпровізоване дійство, що демонструватиме ставлення російського населення до української держави і українських чиновників"", - говориться в повідомленні.""Всі наші заходи заявлені і проходитимуть відповідно до чинного законодавства"", - додали організатори акції.""Російський марш"" низка сил планує провести і в Севастополі. Заборонити севастопольський марш від влади і правоохоронців днями зажадали активісти громадської організації ""Молодіжний Союз ""Наша Україна""."
https://www.pravda.com.ua/news/2012/10/9/6974263/,"У МЗС поки не визначилися, що робити із претензіями Придністров'я","У МЗС не коментують ситуацію, пов'язану із претензіями парламенту Придністров'я із приводу односторонньої демаркації українською стороною спільного кордону. ""Ми поки це не коментуємо"", - сказав на брифінгу прес-секретар МЗС Олександр Дикусаров у вівторок у Києві. Раніше повідомлялося, що Верховна Рада Придністровської Молдавської Республіки у своїй заяві висловила заклопотаність у зв'язку з активізацією з вересня 2012 року процесу односторонньої демаркації Україною спільного кордону. Він також закликав президента ПМР ініціювати відповідні переговори з Україною. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Інтерфакс"
https://www.pravda.com.ua/news/2016/04/30/7107284/,"У банку Клименка не згодні з рішенням НБУ, готуються до суду","Акціонери банка ""Юнісон"" заявляють, що не згодні з рішенням НБУ про визнання банка неплатоспроможним та мають намір позиватися до суду. Про це йдеться у заяві банку, яку розповсюджено 30 квітня. ""Станом на 27 квітня, на момент введення тимчасової адміністрації, банк ""Юнисон"" був абсолютно ліквідним. Власні кошти банку в касах відділень та на рахунках в інших банках і НБУ становили 92,5 млн.грн., та 22 млн.грн. гарантійного депозиту, що забезпечують розрахунки власників платіжних карт банку"", - заявили у банку. За повідомленням банку, кредитний портфель ""Юнісона"" складає 504 млн.грн. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""З огляду на зобов'язання перед фізичними особами у сумі 143,8 млн.грн., банк може виконати всі виплати клієнтам. Усі показники підтверджені рейтинговими агентствами і авторитетними міжнародними компаніями. Таким чином, на балансі банку залишається сума активів в розмірі майже 500 млн.грн. і технології банку, які являють собою ""ласий шматок"" для державних рейдерів"", - йдеться у заяві акціонерів. У банку заявили, що вважають рішення НБУ про введення тимчасової адміністрації незаконним. ""Ми не визнаємо претензії НБУ до банку ""Юнісон"" і будемо відстоювати свою позицію і права в судовому порядку"", - зазначено у заяві. Також у банку зазначили, що з 5 травня клієнтів і вкладників просять звертатися ""з будь-якими питаннями, що стосуються виплат"", на гарячу лінію банку 0-800-300-307. Як відомо, НБУ визнав банк ""Юнісон"" неплатоспроможним. Станом на 1 квітня 2016 року регулятивний капітал банку ""Юнісон"" становить 5 млн гривень. Банк запевняє, що не залучав рефінансування від НБУ. У банку заявили, що вважають рішення про визнання його неплатоспроможним спробою рейдерського захоплення. Банк відзначає, що він своєчасно і в повному обсязі надав до Національного банку всі необхідні документи, що розкривають структуру власності і акціонерів банку. На думку банку, регулятор відмовляв в узгодженні акціонерів без об'єктивних причин. Як відомо, банк був пов'язаний з Антоном Клименко, загиблим братом екс-міністра доходів і зборів Олександра Клименка. За інформацією ЕП, Клименко досі залишається реальним власником ""Юнісон"". Більшість співробітників холдингу ""Вести"", який також пов'язують з Клименко, обслуговуються в банку. Після визнання його неплатоспроможним співробітники медіахолдингу не можуть зняти кошти з зарплатних карток. Українська правда"
https://www.pravda.com.ua/news/2020/05/21/7252650/,Коронавірус в Італії: знижується кількість нових випадків і хворих в реанімаціях,"В Італії продовжує знижуватися добова смертність від коронавірусу, а число нових випадків зараження зменшується другий день поспіль. Про це повідомляє ""Європейська правда"" з посиланням на нові дані Департаменту цивільного захисту Італії. За останню добу підтверджено 156 летальних випадків серед інфікованих коронавірусом. Напередодні померла 161 людина. Загальне число жертв коронавірусу в Італії зросло до 32 486. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); За останні 24 години в Італії виявили 642 нових випадків коронавірусу, тоді як у середу повідомлялося про 665 заражень. Протягом минулої доби видужали 2278 пацієнти, напередодні таких було на 600 більше. Загальна кількість тих, хто видужав, зросла до 134 560. Станом на 21 травня в Італії налічується 60 960 активних випадків коронавірусу. Це на 1792 менше, ніж напередодні. 9269 пацієнтів госпіталізовані з симптомами хвороби, з них 640 перебувають у реанімації."
https://www.pravda.com.ua/news/2017/01/13/7132310/,НАЗК перевірить кандидатів на посади в Верховний Суд,"Національне агентство з питань запобігання корупції проведе спеціальну перевірку кандидатів на посади суддів Верховного Суду. Про це у п'ятницю повідомила в Facebook голова агентства Наталія Корчак. ""Перевірка проходитиме за запитами Вищої кваліфікаційної комісії суддів України і відповідно до законів ""Про запобігання корупції"" та ""Про судоустрій і статус суддів"" та порядку проведення спеціальної перевірки стосовно осіб, які претендують на зайняття посад, які передбачають зайняття відповідального або особливо відповідального становища, та посад з підвищеним корупційним ризиком, затвердженого постановою КМУ"", – зазначила вона. Повідомляється, що рішення про перевірку достовірності відомостей, зазначених у декларації за 2015 рік, було прийняте на засіданні Національного агентства 12 січня. Українська правда googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); });"
https://www.pravda.com.ua/news/2013/10/14/6999977/,"У Москві оштрафували учасників погрому. Мітингувальників затримують за плакати ""Влада, прокинься""","Чертановський райсуд Москви оштрафував 14 затриманих під час заворушень в районі Бірюльово Західне. Про це повідомляє ""Дождь"" з посиланням на РАПСИ. Троє з них оштрафовані на 1000 рублів, двоє - на 500 рублів. Їм інкримінують дрібне хуліганство (стаття 20.1 КоАП). Інші оштрафовані на 3 тисячі рублів кожен - Олексій Спірін, Василь Васильчук, Олексій Шаталов, Роман Астахов та Олексій Гавриленко. Вони були оштрафовані за статтею 20.2.2 . КоАП РФ (організація масового одночасного перебування та пересування громадян у громадських місцях, які призвели до порушення громадського порядку). Разом з тим ""Інтерфакс"" повідомляє, що шестеро осіб було оштрафовано за ст. 20.2 КоАП (порушення встановленого порядку організації або проведення зборів) на 3 тисячі рублів, троє - на 1000 рублів за ст.20.1 (дрібне хуліганство), четверо - за цією ж статтею на 500 рублів. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Ще один затриманий оштрафований за непокору законним вимогам співробітників правоохоронних органів ( ст.19.3 КоАП) на 1000 рублів. Ще шестеро затриманих чекають рішення суду. Разом з тим в Бірюльово тривають затримання - затримано 10 осіб . ""Затримання почалися після того, як молоді люди почали скандувати гасла. Учасники мітингу розгорнули плакат з написом ""Влада, прокинься!"", після чого трапилася невелика колотнеча, і поліція почала висмикувати людей у спортивній формі, які були схожі більш-менш на футбольних фанатів. І відправляла їх в автобуси поліції"", - повідомляє ""Дождь""."
https://www.pravda.com.ua/news/2016/03/27/7103430/,Світові лідери обговорять можливу ядерну загрозу з боку ІДІЛ - WSJ,"Президент США Барак Обама і світові лідери на Саміті з ядерної безпеки обговорять гіпотетичну ядерну загрозу з боку терористів. Про це пише The Wall Street Journal. Зокрема йдеться про ймовірність такої загрози з боку ІДІЛ. При цьому адміністрації президента США не повідомили, чи має ІДІЛ ядерною зброєю або його компонентами. Саміт проходитиме на наступному тижні. У зустрічі візьмуть участь лідери з Європи, Туреччини, Китаю та інших країн. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Нагадаємо, президент України Петро Порошенко 30 березня здійснить робочий візит до США. В рамках візиту глава держави візьме участь в саміті з питань ядерної безпеки на запрошення президента США Барака Обами."
https://www.pravda.com.ua/news/2005/09/13/3013330/,"Томенко каже, що ідеї Ющенка не вистачає Кучми","Екс-віце-прем’єр Микола Томенко вважає, що підписання ""Декларації єднання та співпраці заради майбутнього"", запропонованої президентом Віктором Ющенком, є недоречним і суспільно та політично невмотивованим.Про це йдеться у заяві Томенка, розповсюдженій його прес-службою у вівторок.""Ідея підписання ""Декларації єднання та співпраці заради майбутнього"" – спроба переконати суспільство, що в Україні немає політичної кризи, немає розслідування справ про корупцію серед наближених до президента людей"", йдеться у повідомленні. На думку Томенка, підписання цього документу ""виглядає як декларація єднання заради підтримки оточення президента, стосовно якого ведеться слідство щодо причетності до незаконної та корупційної діяльності"". googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Екс-віце-прем’єр також заявляє, що документ про єдність серед політичних сил міг би мати місце лише тоді, коли буде завершено розслідування ""справи Порошенка-Третьякова-Мартиненка"", а також ""визначена система розподілу повноважень у виконавчій владі та затверджено новий склад уряду на засіданні парламенту"". ""У ситуації, що склалась сьогодні, підписання такого документу є недоречним і суспільно та політично невмотивованим"", - йдеться у заяві. Крім того, Томенко звертає увагу на те, що у проекті цього документу передбачається створення всеукраїнської політичної ради, яка буде ""консультативно-дорадчим органом при президенті України з питань гармонійного розвитку України"" та ініціюється проведення загальнонаціонального ""круглого столу"" за участю політичних сил, профспілок, наукової та мистецької еліти. ""Така ініціатива вже безліч разів використовувалась і була дискредитована радниками Леоніда Кучми, тому цій ідеї бракує лише, щоб Леоніду Кучмі і запропонували очолити та провести цей ""круглий стіл"", - вважає Томенко.В той же час фракция ПРП, яка відмовилась підписувати “Декларацію про єднання та співпрацю заради майбутнього” вважає, що виходом з кризи ""мають бути не декларації, а конкретні рішення та дії"".""Серед таких рішень та дій фракція партії “Реформи і порядок” бачить розмежування повноважень в системі влади, перевірку фактів корупції у вищих ешелонах влади та формування складу нового Кабінету Міністрів"", - йдеться у повідомленні.До здійснення цих кроків фракція партії “Реформи і порядок” вважає недоцільним підписання “Декларації про єднання та співпрацю заради майбутнього”.""Українська правда"""
https://www.pravda.com.ua/news/2007/05/27/3242290/,Мороз не хоче йти на вибори з Януковичем,"Партія регіонів і СПУ наступного тижня визначать, чи будуть вони йти на дострокові парламентські вибори разом або самостійно.Про це заявив прем'єр Віктор Янукович на спільній прес-конференції зі спікером Олександром Морозом у неділю в Києві.""Ми офіційних переговорів не проводили, однак вели навколо цієї теми розмови про те, що такі варіанти можливі"", - повідомив прем'єр.Він відзначив, що офіційно рішення про спосіб участі у виборах Партія регіонів і СПУ приймуть на майбутньому тижні після рішень, що відкривають дорогу виборам. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); У свою чергу Мороз відзначив, що є прихильником самостійної участі СПУ у виборчій кампанії.Разом з тим він підкреслив, що остаточне рішення буде прийматися ""з урахуванням всіх обставин, соціології, настроїв у суспільстві"".При цьому він висловив упевненість у перемозі сил парламентської коаліції у виборах.""Інтерфакс-Україна"""
https://www.pravda.com.ua/news/2010/03/21/4880376/,У Азарова поклялися розрахуватися з Москвою,"Україна оплатить російський газ вчасно і в потрібному обсязі. Про це заявив перший віце-прем'єр Андрій Клюєв в ефірі телеканалу ICTV. ""Те, що ми оплатимо газ вчасно і в потрібному обсязі - це факт"", - сказав він. За словами першого віце-прем'єра, підприємства житлово-комунального господарства ""газ оплачують у межах 18-20%"". ""Фактично, це взагалі нічого не платять"", - додав Клюєв. ""На складах теплових електростанцій вугілля залишилося 800 тисяч тонн. Це теж нічого, це нижче мінімуму, який може бути"", - повідомив він. Чиновник також вважає, що ""та ціна (на газ) яка зараз існує, це ціна непідйомна для України"". ""Якщо ми далі будемо жити з такою ціною газу, то у багатьох наших підприємств майбутнього немає"", - підкреслив Клюєв. ""Ми поставимо питання, щоб ціна була нижче"", - заявив він. Перший віце-прем'єр також зазначив: ""Ми будемо створювати в Україні максимально сприятливі умови, щоб транзит газу з Росії або країн Азії йшов тільки через Україну в ЄС"". Клюєв також вважає, що якщо не буде створений консорціум з управління українською газотранспортною системою - ""ризик для України величезний"". За його словами, цей ризик ""полягає в будівництві обхідних газопроводів"". Крім того, Клюєв зазначив, що Україна не втратить ГТС внаслідок створення консорціуму: ""Це наші політичні конкуренти намагаються розповісти, що ми можемо втратити ГТС"". ""Якщо ми створюємо газотранспортний консорціум, то ГТС як була у державній власності України, так вона і залишається"", - сказав чиновник. Українська правда"
https://www.pravda.com.ua/news/2019/01/28/7204996/,ІДІЛ взяло на себе відповідальність за теракт на Філіппінах,"Терористичне угруповання ""Ісламська держава"" взяло на себе відповідальність за подвійний теракт у католицькій церкві на півдні Філіппін. Про це повідомляє американська компанія SITE Intelligence Group, яка спеціалізується на моніторингу повідомлень ісламістів, передає DW. У заяві ІДІЛ, на яке посилається SITE Intelligence Group, йдеться, що 2 смертників-ісламістів підірвали себе у церкві і на паркувальному майданчику біля неї в місті Холо (провінція Сулу). За уточненими даними, загинули щонайменше 18 осіб, понад 80 - отримали поранення. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Більшу частину населення міста Холо і загалом провінці Сулу становлять мусульмани. ""21 січня на півдні Філіппін пройшов референдум, на якому затвердили створення в країні нового автономного мусульманського регіону, але жителі Сулу голосували переважно проти"", - пише DW. Нагадаємо: 27 січня дві бомби вибухнули біля римо-католицького собору на острові на півдні Філіппін. Спочатку повідомлялось про 19 загиблих."
https://www.pravda.com.ua/news/2010/01/20/4643514/,Охочих посісти вільне місце в ЦВК усе більшає,"На посаду звільненого члена ЦВК претендують не лише представники Блоку Литвина, але й члени фракції ""НУ-НС"".Про це пише газета ""Комерсант-Україна"" з посиланням на джерела в секретаріаті президента Віктора Ющенка. Цим фактом у СП пояснили відсутність у Верховній Раді президентського подання на заміщення вакантної посади. Як відомо, парламент 19 січня звільнив із посади члена Центральної виборчої комісії Анатолія Писаренка, який у березні досяг граничного віку перебування на держслужбі - 65 років. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Подання на нового члена ЦВК Ющенко ще не подав, хоча спікер Володимир Литвин стверджував, що президент уже підписав його, але подасть у парламент лише після рішення про звільнення Писаренка.Наприкінці минулого року президент готовий був внести подання про призначення новим членом ЦВК керівника секретаріату фракції блоку Литвина Олександра Осадчука.У БЮТ у вівторок заявили, що готові підтримати цю кандидатуру. Але джерела в секретаріаті президент кажуть, що зараз позиція Ющенка не така однозначна. ""У БЮТ наполягають на представнику від їхньої фракції, стверджуючи, що це допоможе відновити баланс у комісії. Литвин каже, що кандидатура має бути від нього, бо його фракція в комісії не представлена. А оскільки Писаренко - від ""Нашої України"", то ця фракція теж наполягає на своїй кандидатурі"", - заявив співрозмовник газети. За його словами, Ющенко має намір дочекатися, коли парламент запропонує узгоджену кандидатуру, і після цього внести на розгляд Верховної Ради відповідне подання. Як відомо, з 14 членів ЦВК, які залишилися (усього - 15 осіб), 5 призначені за квотою Партії регіонів, 4 - БЮТ, 2 - президента, 2 - Компартії і 1 - Соцпартії. Але в БЮТ зараз стверджують, що більшість членів комісії при ухваленні рішень голосують на користь Партії регіонів."
https://www.pravda.com.ua/news/2017/08/24/7153102/,"На Донбасі - 39 тисяч бойовиків, з них 3 тисячі - регулярні війська РФ","На окупованих територіях Донецької та Луганської областей перебувають 39 тисяч бойовиків, з них 3 тисячі - російські регулярні війська, у т.ч. - спецназ. Про це 24 серпня заявив президент України Петро Порошенко на спільній прес-конференції з главою Пентагону Джеймсом Меттісом. ""Наша розвідка підтверджує: мінімальний рівень регулярних російських військ на окупованих територіях Донбасу - приблизно 3 тисячі осіб. У складі 39 тисяч військ, які перебувають на окупованій території - російський спецназ і представники регулярних військ РФ"", - зазначив Порошенко. ""Це надзвичайно небезпечно, з іншого боку ми бачимо в цьому певні позитивні моменти - тому що тим самим підвищується відповідальність Росії і можливість забезпечити припинення вогню, виведення військ та забезпечити безперешкодний доступ місії ОБСЄ до ділянок кордону, які зараз не контролюються Україною, а також припинити постачання військової техніки через кордон та звільнення заручників"", - додав глава держави. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Українська правда"
https://www.pravda.com.ua/news/2018/10/4/7194042/,Скрипаль на продажі секретної інформації заробив не більше $90 тисяч - The Skripal Files,"Колишній російський подвійний агент Сергій Скрипаль, якого, як вважає Британія, росіяни намагались отруїти у Солсбері, заробив не більше $90 тисяч на продажі секретної інформації. За роки співпраці з МІ-6 загальна сума гонорару разом з бонусами мала складати приблизно 70-90 тисяч доларів. Про це у своїй книзі ""Файли Скрипаля"" (The Skripal Files) пише журналіст Марк Урбан, передає російська служба ВВС. У книзі, яка виходить у продаж 4 жовтня, Урбан пише, що колишній полковник ГРУ продавав ""порцію матеріалів"" за 3 тисячі доларів. Стільки коштували і передачі ""в книгах"" через дружину, і інформація, передана при особистих зустрічах із кураторами з МІ-6. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); За даними журналіста, всього епізодів співпраці було 15 або 16. Разом з бонусами загальна сума гонорару за роки співпраці мала складати приблизно 70-90 тисяч доларів. Скрипаль, будучи діючим співробітником ГРУ, розумів, що зустрічатися в РФ з куратором із британської розвідки МІ-6 надзвичайно ризиковано, тому вирішив передавати секретні матеріали через свою дружину. Коли вона їхала з дочкою у відпустку в Іспанію, Скрипаль давав їй книгу, пояснюючи, що це подарунок для їх спільного знайомого. Насправді у книзі були записи, нанесені невидимим чорнилом - сумішшю молока і лимонного соку. ""Сергій стверджував, що його дружина не знала, ким насправді був їх ""друг сім'ї"". У це складно повірити, враховуючи, що в обмін на книгу ""друг сім'ї"" вручав дружині пачку готівки"", - пише Урбан. Коли Скрипаль пішов на пенсію, він вважав, що ризики знизилися, і став особисто зустрічатися з куратором в Іспанії. Журналіст ВВС також у своїй книзі пише, що Скрипаль та його донька Юлія після отруєння ""Новічком"" не перебувають в ізоляції - вони активно контактують із зовнішнім світом. Як повідомлялось, Урбан у своїй книзі написав, що Скрипаль контактував з СБУ - він, ймовірно, консультував про те, як може діяти ГРУ на сході України. Раніше стало відомо, що колишній співробітник ГРУ РФ Сергій Скрипаль підтримує політику Кремля щодо України. 5 вересня британські прокурори назвали імена двох підозрюваних росіян, яких вважають виконавцями отруєння в Солсбері. Це - Александр Петров та Руслан Боширов. Журналісти дізналися, що одного з підозрюваних в отруєнні Скрипалів, який називав себе ""Русланом Бошировим"", насправді звати Анатолій Чепіга. Він - полковник ГРУ і нагороджений званням ""Героя РФ"". Прем'єр Британії Тереза Мей заявила, що росіяни є офіцерами ГРУ – військової розвідки РФ. Британія отримала європейський ордер на арешт росіян. У МЗС Росії сказали, що названі імена їм невідомі, і заявили про ""інформаційні маніпуляції"" з боку Британії. 3 жовтня президент РФ Володимир Путін назвав колишнього офіцера ГРУ Сергія Скрипаля покидьком і зрадником. Він назвав Скрипаля ""просто покидьком"", зазначивши, що чим швидше закінчиться інформаційна кампанія навколо нього, то краще."
https://www.pravda.com.ua/news/2019/09/17/7226565/,НАБУ обшукує держкомпанію: зловживання на 80 мільйонів,"Національне антикорупційне бюро обшукує приміщеннях низки комерційних компаній та АТ ""Криворізька теплоцентраль"", яка на 100% належить державі. Джерело: прес-служба НАБУ Дослівно: ""Слідча дія санкціонована і здійснюється під час розслідування фактів зловживань службових осіб держпідприємства при здійсненні господарських операцій ""Криворізькою теплоцентраллю"" на загальну суму понад 80 млн грн"". Деталі: Розслідування зазначених зловживань детективи НАБУ здійснюють з січня 2019 року. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Попередня правова кваліфікація — ч.5 ст. 191 ККУ (привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем). Нагадаємо: Торік у Кривому Розі були перебої з постачанням тепла населенню, тому що ""Криворізька теплоцентраль"" мала мільярдний борг. Теплопостачання міста здійснюють дві компанії – КП ""Криворіжтепломережа"" і ""Криворізька теплоцентраль"" – кожна охоплює приблизно по 50% міста. ""Нафтогаз"" звинуватив підконтрольний Дмитру Фірташу облгаз у зриві опалювального сезону в Кривому Розі."
https://www.pravda.com.ua/news/2016/01/16/7095602/,НАТО потребує модернізації доктрини стримування – заступник генсека,"НАТО має на своєму саміті у Варшаві модернізувати доктрину стримування відповідно до вимог 21-го століття. Про це заявив заступник генсека НАТО Александр Вершбоу на конференції з безпеки в литовському Тракаї, повідомляє виданняERR. ""НАТО потребує сучасних мобільних і швидких військових спецпідрозділів та їх розміщення на місцях"", - заявив Вершбоу. За його словами, такий підхід повинен бути обов'язковим, якщо НАТО хоче ефективно стримувати звичайні або гібридні загрози нападу, намагаючись уникнути випадкових конфліктів. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); ""Ми повинні ясно показати, що перетин кордонів НАТО неможливий з допомогою танків або ""зелених чоловічків"" без розпізнавальних знаків. Не повинно бути ніяких сумнівів, що за такими діями підуть негайні дії у відповідь і вони будуть надаватися не тільки місцевими збройними силами, а також європейськими та північно-американськими збройними силами"", - сказав Вершбоу. Раніше він заявляв, що уявлення Росії про обіцянки НАТО не розширятися не відповідають дійсності. Європейська правда"
https://www.pravda.com.ua/news/2017/09/6/7154162/,Держдеп наполягає на законності рішення закрити дипмісії Росії,"Вашингтон наполягає, що рішення закрити російські дипломатичне і торгові представництва в Сан-Франциско, Нью-Йорку і Вашингтоні законне. Про це пише DW.com. Після того, як російський президент Володимир Путін пообіцяв, що Москва подасть в американський суд через закриття російських дипломатичних об'єктів, високопоставлений чиновник Держдепартаменту США заявив, що згідно з міжнародним правом, країни можуть створювати дипломатичні установи тільки в разі згоди приймаючої країни. За його словами, Вашингтон відкликав свою згоду щодо російського консульства в Сан-Франциско. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1607190323083-0'); }); Разом з тим американське дипломатичне відомство сподівається, що вдасться уникнути подальших заходів у відповідь з боку Москви, йдеться в заяві представника Держдепартаменту, поширеному на умовах анонімності. Раніше в той же день міністр закордонних справ Росії Сергій Лавров обговорив це питання з держсекретарем США Рексом Тіллерсоном в телефонній бесіді. Путін заявив, що США грубо порушили майнові права Російської Федерації. За його словами, Росія залишає за собою право відповісти на дії влади США скороченням персоналу американської дипмісії в Росії ще на 155 осіб для досягнення повного паритету - але найближчим часом не прийме такого рішення."
